ID;date_time;date;time;temp;site;elev_cat
1212;2022-09-13 08:00;2022-09-13;08:00:00;4.152;K;L
1213;2022-09-13 09:00;2022-09-13;09:00:00;5.706;K;L
1214;2022-09-13 10:00;2022-09-13;10:00:00;11.823;K;L
1215;2022-09-13 11:00;2022-09-13;11:00:00;12.190;K;L
1216;2022-09-13 12:00;2022-09-13;12:00:00;14.012;K;L
1217;2022-09-13 13:00;2022-09-13;13:00:00;13.777;K;L
1218;2022-09-13 14:00;2022-09-13;14:00:00;11.260;K;L
1219;2022-09-13 15:00;2022-09-13;15:00:00;11.095;K;L
1220;2022-09-13 16:00;2022-09-13;16:00:00;9.893;K;L
1221;2022-09-13 17:00;2022-09-13;17:00:00;9.949;K;L
1222;2022-09-13 18:00;2022-09-13;18:00:00;7.521;K;L
1223;2022-09-13 19:00;2022-09-13;19:00:00;6.646;K;L
1224;2022-09-13 20:00;2022-09-13;20:00:00;6.115;K;L
1225;2022-09-13 21:00;2022-09-13;21:00:00;5.858;K;L
1226;2022-09-13 22:00;2022-09-13;22:00:00;6.189;K;L
1227;2022-09-13 23:00;2022-09-13;23:00:00;6.427;K;L
1228;2022-09-14 00:00;2022-09-14;00:00:00;6.458;K;L
1229;2022-09-14 01:00;2022-09-14;01:00:00;6.527;K;L
1230;2022-09-14 02:00;2022-09-14;02:00:00;6.084;K;L
1231;2022-09-14 03:00;2022-09-14;03:00:00;5.747;K;L
1232;2022-09-14 04:00;2022-09-14;04:00:00;5.456;K;L
1233;2022-09-14 05:00;2022-09-14;05:00:00;5.055;K;L
1234;2022-09-14 06:00;2022-09-14;06:00:00;4.722;K;L
1235;2022-09-14 07:00;2022-09-14;07:00:00;4.688;K;L
1236;2022-09-14 08:00;2022-09-14;08:00:00;4.891;K;L
1237;2022-09-14 09:00;2022-09-14;09:00:00;4.763;K;L
1238;2022-09-14 10:00;2022-09-14;10:00:00;4.797;K;L
1239;2022-09-14 11:00;2022-09-14;11:00:00;5.293;K;L
1240;2022-09-14 12:00;2022-09-14;12:00:00;6.044;K;L
1241;2022-09-14 13:00;2022-09-14;13:00:00;6.009;K;L
1242;2022-09-14 14:00;2022-09-14;14:00:00;5.612;K;L
1243;2022-09-14 15:00;2022-09-14;15:00:00;5.580;K;L
1244;2022-09-14 16:00;2022-09-14;16:00:00;5.201;K;L
1245;2022-09-14 17:00;2022-09-14;17:00:00;5.017;K;L
1246;2022-09-14 18:00;2022-09-14;18:00:00;5.034;K;L
1247;2022-09-14 19:00;2022-09-14;19:00:00;4.332;K;L
1248;2022-09-14 20:00;2022-09-14;20:00:00;3.719;K;L
1249;2022-09-14 21:00;2022-09-14;21:00:00;3.893;K;L
1250;2022-09-14 22:00;2022-09-14;22:00:00;3.774;K;L
1251;2022-09-14 23:00;2022-09-14;23:00:00;3.823;K;L
1252;2022-09-15 00:00;2022-09-15;00:00:00;4.020;K;L
1253;2022-09-15 01:00;2022-09-15;01:00:00;3.605;K;L
1254;2022-09-15 02:00;2022-09-15;02:00:00;3.463;K;L
1255;2022-09-15 03:00;2022-09-15;03:00:00;3.334;K;L
1256;2022-09-15 04:00;2022-09-15;04:00:00;3.436;K;L
1257;2022-09-15 05:00;2022-09-15;05:00:00;3.485;K;L
1258;2022-09-15 06:00;2022-09-15;06:00:00;3.865;K;L
1259;2022-09-15 07:00;2022-09-15;07:00:00;4.094;K;L
1260;2022-09-15 08:00;2022-09-15;08:00:00;4.886;K;L
1261;2022-09-15 09:00;2022-09-15;09:00:00;5.720;K;L
1262;2022-09-06 15:00;2022-09-06;15:00:00;7.171;K;ML
1263;2022-09-06 16:00;2022-09-06;16:00:00;6.484;K;ML
1264;2022-09-06 17:00;2022-09-06;17:00:00;5.779;K;ML
1265;2022-09-06 18:00;2022-09-06;18:00:00;5.739;K;ML
1266;2022-09-06 19:00;2022-09-06;19:00:00;5.173;K;ML
1267;2022-09-06 20:00;2022-09-06;20:00:00;4.639;K;ML
1268;2022-09-06 21:00;2022-09-06;21:00:00;4.343;K;ML
1269;2022-09-06 22:00;2022-09-06;22:00:00;4.157;K;ML
1270;2022-09-06 23:00;2022-09-06;23:00:00;4.059;K;ML
1271;2022-09-07 00:00;2022-09-07;00:00:00;3.888;K;ML
1272;2022-09-07 01:00;2022-09-07;01:00:00;4.016;K;ML
1273;2022-09-07 02:00;2022-09-07;02:00:00;3.839;K;ML
1274;2022-09-07 03:00;2022-09-07;03:00:00;3.827;K;ML
1275;2022-09-07 04:00;2022-09-07;04:00:00;3.793;K;ML
1276;2022-09-07 05:00;2022-09-07;05:00:00;3.368;K;ML
1277;2022-09-07 06:00;2022-09-07;06:00:00;4.136;K;ML
1278;2022-09-07 07:00;2022-09-07;07:00:00;5.173;K;ML
1279;2022-09-07 08:00;2022-09-07;08:00:00;7.283;K;ML
1280;2022-09-07 09:00;2022-09-07;09:00:00;7.168;K;ML
1281;2022-09-07 10:00;2022-09-07;10:00:00;8.040;K;ML
1282;2022-09-07 11:00;2022-09-07;11:00:00;9.347;K;ML
1283;2022-09-07 12:00;2022-09-07;12:00:00;8.029;K;ML
1284;2022-09-07 13:00;2022-09-07;13:00:00;10.213;K;ML
1285;2022-09-07 14:00;2022-09-07;14:00:00;9.746;K;ML
1286;2022-09-07 15:00;2022-09-07;15:00:00;9.399;K;ML
1287;2022-09-07 16:00;2022-09-07;16:00:00;8.467;K;ML
1288;2022-09-07 17:00;2022-09-07;17:00:00;7.026;K;ML
1289;2022-09-07 18:00;2022-09-07;18:00:00;5.904;K;ML
1290;2022-09-07 19:00;2022-09-07;19:00:00;4.365;K;ML
1291;2022-09-07 20:00;2022-09-07;20:00:00;2.483;K;ML
1292;2022-09-07 21:00;2022-09-07;21:00:00;2.011;K;ML
1293;2022-09-07 22:00;2022-09-07;22:00:00;0.996;K;ML
1294;2022-09-07 23:00;2022-09-07;23:00:00;2.005;K;ML
1295;2022-09-08 00:00;2022-09-08;00:00:00;1.371;K;ML
1296;2022-09-08 01:00;2022-09-08;01:00:00;2.190;K;ML
1297;2022-09-08 02:00;2022-09-08;02:00:00;2.112;K;ML
1298;2022-09-08 03:00;2022-09-08;03:00:00;2.686;K;ML
1299;2022-09-08 04:00;2022-09-08;04:00:00;2.179;K;ML
1300;2022-09-08 05:00;2022-09-08;05:00:00;3.060;K;ML
1301;2022-09-08 06:00;2022-09-08;06:00:00;2.292;K;ML
1302;2022-09-08 07:00;2022-09-08;07:00:00;7.981;K;ML
1303;2022-09-08 08:00;2022-09-08;08:00:00;8.584;K;ML
1304;2022-09-08 09:00;2022-09-08;09:00:00;9.219;K;ML
1305;2022-09-08 10:00;2022-09-08;10:00:00;10.097;K;ML
1306;2022-09-08 11:00;2022-09-08;11:00:00;10.839;K;ML
1307;2022-09-08 12:00;2022-09-08;12:00:00;12.073;K;ML
1308;2022-09-08 13:00;2022-09-08;13:00:00;12.342;K;ML
1309;2022-09-08 14:00;2022-09-08;14:00:00;12.467;K;ML
1310;2022-09-08 15:00;2022-09-08;15:00:00;11.918;K;ML
1311;2022-09-08 16:00;2022-09-08;16:00:00;9.286;K;ML
1312;2022-09-08 17:00;2022-09-08;17:00:00;8.007;K;ML
1313;2022-09-08 18:00;2022-09-08;18:00:00;6.704;K;ML
1314;2022-09-08 19:00;2022-09-08;19:00:00;6.881;K;ML
1315;2022-09-08 20:00;2022-09-08;20:00:00;5.694;K;ML
1316;2022-09-08 21:00;2022-09-08;21:00:00;5.990;K;ML
1317;2022-09-08 22:00;2022-09-08;22:00:00;5.140;K;ML
1318;2022-09-08 23:00;2022-09-08;23:00:00;4.903;K;ML
1319;2022-09-09 00:00;2022-09-09;00:00:00;4.061;K;ML
1320;2022-09-09 01:00;2022-09-09;01:00:00;4.086;K;ML
1321;2022-09-09 02:00;2022-09-09;02:00:00;3.331;K;ML
1322;2022-09-09 03:00;2022-09-09;03:00:00;2.362;K;ML
1323;2022-09-09 04:00;2022-09-09;04:00:00;3.286;K;ML
1324;2022-09-09 05:00;2022-09-09;05:00:00;1.802;K;ML
1325;2022-09-09 06:00;2022-09-09;06:00:00;2.060;K;ML
1326;2022-09-09 07:00;2022-09-09;07:00:00;8.802;K;ML
1327;2022-09-09 08:00;2022-09-09;08:00:00;10.976;K;ML
1328;2022-09-09 09:00;2022-09-09;09:00:00;11.244;K;ML
1329;2022-09-09 10:00;2022-09-09;10:00:00;10.669;K;ML
1330;2022-09-09 11:00;2022-09-09;11:00:00;11.319;K;ML
1331;2022-09-09 12:00;2022-09-09;12:00:00;9.801;K;ML
1332;2022-09-09 13:00;2022-09-09;13:00:00;7.603;K;ML
1333;2022-09-09 14:00;2022-09-09;14:00:00;7.294;K;ML
1334;2022-09-09 15:00;2022-09-09;15:00:00;7.783;K;ML
1335;2022-09-09 16:00;2022-09-09;16:00:00;7.326;K;ML
1336;2022-09-09 17:00;2022-09-09;17:00:00;6.989;K;ML
1337;2022-09-09 18:00;2022-09-09;18:00:00;6.399;K;ML
1338;2022-09-09 19:00;2022-09-09;19:00:00;5.992;K;ML
1339;2022-09-09 20:00;2022-09-09;20:00:00;5.796;K;ML
1340;2022-09-09 21:00;2022-09-09;21:00:00;5.635;K;ML
1341;2022-09-09 22:00;2022-09-09;22:00:00;5.620;K;ML
1342;2022-09-09 23:00;2022-09-09;23:00:00;5.445;K;ML
1343;2022-09-10 00:00;2022-09-10;00:00:00;5.189;K;ML
1344;2022-09-10 01:00;2022-09-10;01:00:00;5.162;K;ML
1345;2022-09-10 02:00;2022-09-10;02:00:00;5.078;K;ML
1346;2022-09-10 03:00;2022-09-10;03:00:00;5.083;K;ML
1347;2022-09-10 04:00;2022-09-10;04:00:00;4.899;K;ML
1348;2022-09-10 05:00;2022-09-10;05:00:00;4.785;K;ML
1349;2022-09-10 06:00;2022-09-10;06:00:00;4.995;K;ML
1350;2022-09-10 07:00;2022-09-10;07:00:00;5.470;K;ML
1351;2022-09-10 08:00;2022-09-10;08:00:00;5.969;K;ML
1352;2022-09-10 09:00;2022-09-10;09:00:00;6.577;K;ML
1353;2022-09-10 10:00;2022-09-10;10:00:00;7.750;K;ML
1354;2022-09-10 11:00;2022-09-10;11:00:00;9.625;K;ML
1355;2022-09-10 12:00;2022-09-10;12:00:00;8.779;K;ML
1356;2022-09-10 13:00;2022-09-10;13:00:00;9.494;K;ML
1357;2022-09-10 14:00;2022-09-10;14:00:00;9.298;K;ML
1358;2022-09-10 15:00;2022-09-10;15:00:00;9.369;K;ML
1359;2022-09-10 16:00;2022-09-10;16:00:00;9.956;K;ML
1360;2022-09-10 17:00;2022-09-10;17:00:00;8.886;K;ML
1361;2022-09-10 18:00;2022-09-10;18:00:00;8.694;K;ML
1362;2022-09-10 19:00;2022-09-10;19:00:00;6.249;K;ML
1363;2022-09-10 20:00;2022-09-10;20:00:00;4.470;K;ML
1364;2022-09-10 21:00;2022-09-10;21:00:00;3.692;K;ML
1365;2022-09-10 22:00;2022-09-10;22:00:00;2.628;K;ML
1366;2022-09-10 23:00;2022-09-10;23:00:00;2.546;K;ML
1367;2022-09-11 00:00;2022-09-11;00:00:00;2.620;K;ML
1368;2022-09-11 01:00;2022-09-11;01:00:00;3.589;K;ML
1369;2022-09-11 02:00;2022-09-11;02:00:00;4.721;K;ML
1370;2022-09-11 03:00;2022-09-11;03:00:00;4.810;K;ML
1371;2022-09-11 04:00;2022-09-11;04:00:00;4.670;K;ML
1372;2022-09-11 05:00;2022-09-11;05:00:00;4.332;K;ML
1373;2022-09-11 06:00;2022-09-11;06:00:00;4.550;K;ML
1374;2022-09-11 07:00;2022-09-11;07:00:00;4.713;K;ML
1375;2022-09-11 08:00;2022-09-11;08:00:00;5.209;K;ML
1376;2022-09-11 09:00;2022-09-11;09:00:00;6.355;K;ML
1377;2022-09-11 10:00;2022-09-11;10:00:00;7.271;K;ML
1378;2022-09-11 11:00;2022-09-11;11:00:00;8.784;K;ML
1379;2022-09-11 12:00;2022-09-11;12:00:00;9.421;K;ML
1380;2022-09-11 13:00;2022-09-11;13:00:00;8.064;K;ML
1381;2022-09-11 14:00;2022-09-11;14:00:00;9.399;K;ML
1382;2022-09-11 15:00;2022-09-11;15:00:00;9.487;K;ML
1383;2022-09-11 16:00;2022-09-11;16:00:00;8.415;K;ML
1384;2022-09-11 17:00;2022-09-11;17:00:00;7.974;K;ML
1385;2022-09-11 18:00;2022-09-11;18:00:00;7.546;K;ML
1386;2022-09-11 19:00;2022-09-11;19:00:00;6.047;K;ML
1387;2022-09-11 20:00;2022-09-11;20:00:00;5.759;K;ML
1388;2022-09-11 21:00;2022-09-11;21:00:00;5.662;K;ML
1389;2022-09-11 22:00;2022-09-11;22:00:00;5.819;K;ML
1390;2022-09-11 23:00;2022-09-11;23:00:00;5.765;K;ML
1391;2022-09-12 00:00;2022-09-12;00:00:00;5.782;K;ML
1392;2022-09-12 01:00;2022-09-12;01:00:00;5.708;K;ML
1393;2022-09-12 02:00;2022-09-12;02:00:00;5.835;K;ML
1394;2022-09-12 03:00;2022-09-12;03:00:00;5.975;K;ML
1395;2022-09-12 04:00;2022-09-12;04:00:00;5.757;K;ML
1396;2022-09-12 05:00;2022-09-12;05:00:00;5.541;K;ML
1397;2022-09-12 06:00;2022-09-12;06:00:00;5.321;K;ML
1398;2022-09-12 07:00;2022-09-12;07:00:00;5.195;K;ML
1399;2022-09-12 08:00;2022-09-12;08:00:00;5.356;K;ML
1400;2022-09-12 09:00;2022-09-12;09:00:00;5.437;K;ML
1401;2022-09-12 10:00;2022-09-12;10:00:00;6.582;K;ML
1402;2022-09-12 11:00;2022-09-12;11:00:00;7.668;K;ML
1403;2022-09-12 12:00;2022-09-12;12:00:00;8.231;K;ML
1404;2022-09-12 13:00;2022-09-12;13:00:00;9.415;K;ML
1405;2022-09-12 14:00;2022-09-12;14:00:00;9.451;K;ML
1406;2022-09-12 15:00;2022-09-12;15:00:00;10.019;K;ML
1407;2022-09-12 16:00;2022-09-12;16:00:00;9.171;K;ML
1408;2022-09-12 17:00;2022-09-12;17:00:00;7.268;K;ML
1409;2022-09-12 18:00;2022-09-12;18:00:00;7.050;K;ML
1410;2022-09-12 19:00;2022-09-12;19:00:00;6.192;K;ML
1411;2022-09-12 20:00;2022-09-12;20:00:00;3.649;K;ML
1412;2022-09-12 21:00;2022-09-12;21:00:00;3.882;K;ML
1413;2022-09-12 22:00;2022-09-12;22:00:00;2.830;K;ML
1414;2022-09-12 23:00;2022-09-12;23:00:00;3.055;K;ML
1415;2022-09-13 00:00;2022-09-13;00:00:00;3.922;K;ML
1416;2022-09-13 01:00;2022-09-13;01:00:00;3.933;K;ML
1417;2022-09-13 02:00;2022-09-13;02:00:00;4.242;K;ML
1418;2022-09-13 03:00;2022-09-13;03:00:00;4.068;K;ML
1419;2022-09-13 04:00;2022-09-13;04:00:00;3.975;K;ML
1420;2022-09-13 05:00;2022-09-13;05:00:00;3.393;K;ML
1421;2022-09-13 06:00;2022-09-13;06:00:00;3.350;K;ML
1422;2022-09-13 07:00;2022-09-13;07:00:00;3.573;K;ML
1423;2022-09-13 08:00;2022-09-13;08:00:00;4.554;K;ML
1424;2022-09-13 09:00;2022-09-13;09:00:00;7.993;K;ML
1425;2022-09-13 10:00;2022-09-13;10:00:00;10.322;K;ML
1426;2022-09-13 11:00;2022-09-13;11:00:00;9.220;K;ML
1427;2022-09-13 12:00;2022-09-13;12:00:00;11.169;K;ML
1428;2022-09-13 13:00;2022-09-13;13:00:00;10.581;K;ML
1429;2022-09-13 14:00;2022-09-13;14:00:00;9.202;K;ML
1430;2022-09-13 15:00;2022-09-13;15:00:00;9.808;K;ML
1431;2022-09-13 16:00;2022-09-13;16:00:00;9.147;K;ML
1432;2022-09-13 17:00;2022-09-13;17:00:00;8.309;K;ML
1433;2022-09-13 18:00;2022-09-13;18:00:00;7.165;K;ML
1434;2022-09-13 19:00;2022-09-13;19:00:00;6.144;K;ML
1435;2022-09-13 20:00;2022-09-13;20:00:00;6.037;K;ML
1436;2022-09-13 21:00;2022-09-13;21:00:00;5.689;K;ML
1437;2022-09-13 22:00;2022-09-13;22:00:00;6.407;K;ML
1438;2022-09-13 23:00;2022-09-13;23:00:00;6.317;K;ML
1439;2022-09-14 00:00;2022-09-14;00:00:00;6.089;K;ML
1440;2022-09-14 01:00;2022-09-14;01:00:00;6.060;K;ML
1441;2022-09-14 02:00;2022-09-14;02:00:00;5.890;K;ML
1442;2022-09-14 03:00;2022-09-14;03:00:00;5.498;K;ML
1443;2022-09-14 04:00;2022-09-14;04:00:00;5.178;K;ML
1444;2022-09-14 05:00;2022-09-14;05:00:00;4.763;K;ML
1445;2022-09-14 06:00;2022-09-14;06:00:00;4.460;K;ML
1446;2022-09-14 07:00;2022-09-14;07:00:00;4.540;K;ML
1447;2022-09-14 08:00;2022-09-14;08:00:00;4.774;K;ML
1448;2022-09-14 09:00;2022-09-14;09:00:00;5.006;K;ML
1449;2022-09-14 10:00;2022-09-14;10:00:00;4.602;K;ML
1450;2022-09-14 11:00;2022-09-14;11:00:00;5.030;K;ML
1451;2022-09-14 12:00;2022-09-14;12:00:00;5.881;K;ML
1452;2022-09-14 13:00;2022-09-14;13:00:00;5.781;K;ML
1453;2022-09-14 14:00;2022-09-14;14:00:00;5.457;K;ML
1454;2022-09-14 15:00;2022-09-14;15:00:00;5.443;K;ML
1455;2022-09-14 16:00;2022-09-14;16:00:00;4.991;K;ML
1456;2022-09-14 17:00;2022-09-14;17:00:00;4.719;K;ML
1457;2022-09-14 18:00;2022-09-14;18:00:00;4.825;K;ML
1458;2022-09-14 19:00;2022-09-14;19:00:00;4.038;K;ML
1459;2022-09-14 20:00;2022-09-14;20:00:00;3.562;K;ML
1460;2022-09-14 21:00;2022-09-14;21:00:00;3.728;K;ML
1461;2022-09-14 22:00;2022-09-14;22:00:00;3.538;K;ML
1462;2022-09-14 23:00;2022-09-14;23:00:00;3.557;K;ML
1463;2022-09-15 00:00;2022-09-15;00:00:00;3.760;K;ML
1464;2022-09-15 01:00;2022-09-15;01:00:00;3.345;K;ML
1465;2022-09-15 02:00;2022-09-15;02:00:00;3.226;K;ML
1466;2022-09-15 03:00;2022-09-15;03:00:00;3.003;K;ML
1467;2022-09-15 04:00;2022-09-15;04:00:00;3.092;K;ML
1468;2022-09-15 05:00;2022-09-15;05:00:00;3.162;K;ML
1469;2022-09-15 06:00;2022-09-15;06:00:00;3.592;K;ML
1470;2022-09-15 07:00;2022-09-15;07:00:00;3.907;K;ML
1471;2022-09-06 15:00;2022-09-06;15:00:00;5.983;K;MH
1472;2022-09-06 16:00;2022-09-06;16:00:00;5.333;K;MH
1473;2022-09-06 17:00;2022-09-06;17:00:00;4.850;K;MH
1474;2022-09-06 18:00;2022-09-06;18:00:00;4.569;K;MH
1475;2022-09-06 19:00;2022-09-06;19:00:00;4.190;K;MH
1476;2022-09-06 20:00;2022-09-06;20:00:00;3.768;K;MH
1477;2022-09-06 21:00;2022-09-06;21:00:00;3.547;K;MH
1478;2022-09-06 22:00;2022-09-06;22:00:00;3.246;K;MH
1479;2022-09-06 23:00;2022-09-06;23:00:00;3.280;K;MH
1480;2022-09-07 00:00;2022-09-07;00:00:00;3.072;K;MH
1481;2022-09-07 01:00;2022-09-07;01:00:00;3.117;K;MH
1482;2022-09-07 02:00;2022-09-07;02:00:00;3.104;K;MH
1483;2022-09-07 03:00;2022-09-07;03:00:00;2.997;K;MH
1484;2022-09-07 04:00;2022-09-07;04:00:00;3.055;K;MH
1485;2022-09-07 05:00;2022-09-07;05:00:00;2.928;K;MH
1486;2022-09-07 06:00;2022-09-07;06:00:00;2.898;K;MH
1487;2022-09-07 07:00;2022-09-07;07:00:00;3.725;K;MH
1488;2022-09-07 08:00;2022-09-07;08:00:00;5.319;K;MH
1489;2022-09-07 09:00;2022-09-07;09:00:00;6.448;K;MH
1490;2022-09-07 10:00;2022-09-07;10:00:00;6.286;K;MH
1491;2022-09-07 11:00;2022-09-07;11:00:00;7.099;K;MH
1492;2022-09-07 12:00;2022-09-07;12:00:00;7.700;K;MH
1493;2022-09-07 13:00;2022-09-07;13:00:00;9.257;K;MH
1494;2022-09-07 14:00;2022-09-07;14:00:00;8.617;K;MH
1495;2022-09-07 15:00;2022-09-07;15:00:00;10.529;K;MH
1496;2022-09-07 16:00;2022-09-07;16:00:00;7.555;K;MH
1497;2022-09-07 17:00;2022-09-07;17:00:00;6.953;K;MH
1498;2022-09-07 18:00;2022-09-07;18:00:00;6.181;K;MH
1499;2022-09-07 19:00;2022-09-07;19:00:00;3.037;K;MH
1500;2022-09-07 20:00;2022-09-07;20:00:00;1.139;K;MH
1501;2022-09-07 21:00;2022-09-07;21:00:00;0.817;K;MH
1502;2022-09-07 22:00;2022-09-07;22:00:00;2.060;K;MH
1503;2022-09-07 23:00;2022-09-07;23:00:00;1.728;K;MH
1504;2022-09-08 00:00;2022-09-08;00:00:00;0.156;K;MH
1505;2022-09-08 01:00;2022-09-08;01:00:00;1.022;K;MH
1506;2022-09-08 02:00;2022-09-08;02:00:00;1.334;K;MH
1507;2022-09-08 03:00;2022-09-08;03:00:00;2.763;K;MH
1508;2022-09-08 04:00;2022-09-08;04:00:00;1.906;K;MH
1509;2022-09-08 05:00;2022-09-08;05:00:00;3.208;K;MH
1510;2022-09-08 06:00;2022-09-08;06:00:00;2.571;K;MH
1511;2022-09-08 07:00;2022-09-08;07:00:00;8.141;K;MH
1512;2022-09-08 08:00;2022-09-08;08:00:00;9.240;K;MH
1513;2022-09-08 09:00;2022-09-08;09:00:00;9.490;K;MH
1514;2022-09-08 10:00;2022-09-08;10:00:00;12.616;K;MH
1515;2022-09-08 11:00;2022-09-08;11:00:00;12.105;K;MH
1516;2022-09-08 12:00;2022-09-08;12:00:00;13.365;K;MH
1517;2022-09-08 13:00;2022-09-08;13:00:00;15.226;K;MH
1518;2022-09-08 14:00;2022-09-08;14:00:00;16.324;K;MH
1519;2022-09-08 15:00;2022-09-08;15:00:00;13.539;K;MH
1520;2022-09-08 16:00;2022-09-08;16:00:00;11.909;K;MH
1521;2022-09-08 17:00;2022-09-08;17:00:00;11.114;K;MH
1522;2022-09-08 18:00;2022-09-08;18:00:00;8.524;K;MH
1523;2022-09-08 19:00;2022-09-08;19:00:00;5.998;K;MH
1524;2022-09-08 20:00;2022-09-08;20:00:00;4.977;K;MH
1525;2022-09-08 21:00;2022-09-08;21:00:00;4.504;K;MH
1526;2022-09-08 22:00;2022-09-08;22:00:00;4.495;K;MH
1527;2022-09-08 23:00;2022-09-08;23:00:00;3.522;K;MH
1528;2022-09-09 00:00;2022-09-09;00:00:00;3.766;K;MH
1529;2022-09-09 01:00;2022-09-09;01:00:00;3.194;K;MH
1530;2022-09-09 02:00;2022-09-09;02:00:00;3.031;K;MH
1531;2022-09-09 03:00;2022-09-09;03:00:00;3.622;K;MH
1532;2022-09-09 04:00;2022-09-09;04:00:00;3.446;K;MH
1533;2022-09-09 05:00;2022-09-09;05:00:00;2.954;K;MH
1534;2022-09-09 06:00;2022-09-09;06:00:00;2.148;K;MH
1535;2022-09-09 07:00;2022-09-09;07:00:00;6.986;K;MH
1536;2022-09-09 08:00;2022-09-09;08:00:00;5.632;K;MH
1537;2022-09-09 09:00;2022-09-09;09:00:00;10.368;K;MH
1538;2022-09-09 10:00;2022-09-09;10:00:00;9.281;K;MH
1539;2022-09-09 11:00;2022-09-09;11:00:00;12.629;K;MH
1540;2022-09-09 12:00;2022-09-09;12:00:00;7.509;K;MH
1541;2022-09-09 13:00;2022-09-09;13:00:00;5.773;K;MH
1542;2022-09-09 14:00;2022-09-09;14:00:00;5.881;K;MH
1543;2022-09-09 15:00;2022-09-09;15:00:00;7.561;K;MH
1544;2022-09-09 16:00;2022-09-09;16:00:00;6.237;K;MH
1545;2022-09-09 17:00;2022-09-09;17:00:00;5.623;K;MH
1546;2022-09-09 18:00;2022-09-09;18:00:00;5.338;K;MH
1547;2022-09-09 19:00;2022-09-09;19:00:00;4.988;K;MH
1548;2022-09-09 20:00;2022-09-09;20:00:00;4.825;K;MH
1549;2022-09-09 21:00;2022-09-09;21:00:00;4.699;K;MH
1550;2022-09-09 22:00;2022-09-09;22:00:00;4.669;K;MH
1551;2022-09-09 23:00;2022-09-09;23:00:00;4.576;K;MH
1552;2022-09-10 00:00;2022-09-10;00:00:00;4.327;K;MH
1553;2022-09-10 01:00;2022-09-10;01:00:00;4.245;K;MH
1554;2022-09-10 02:00;2022-09-10;02:00:00;4.229;K;MH
1555;2022-09-10 03:00;2022-09-10;03:00:00;4.218;K;MH
1556;2022-09-10 04:00;2022-09-10;04:00:00;4.043;K;MH
1557;2022-09-10 05:00;2022-09-10;05:00:00;3.866;K;MH
1558;2022-09-10 06:00;2022-09-10;06:00:00;4.042;K;MH
1559;2022-09-10 07:00;2022-09-10;07:00:00;4.432;K;MH
1560;2022-09-10 08:00;2022-09-10;08:00:00;5.056;K;MH
1561;2022-09-10 09:00;2022-09-10;09:00:00;5.220;K;MH
1562;2022-09-10 10:00;2022-09-10;10:00:00;6.421;K;MH
1563;2022-09-10 11:00;2022-09-10;11:00:00;7.382;K;MH
1564;2022-09-10 12:00;2022-09-10;12:00:00;6.971;K;MH
1565;2022-09-10 13:00;2022-09-10;13:00:00;7.727;K;MH
1566;2022-09-10 14:00;2022-09-10;14:00:00;7.207;K;MH
1567;2022-09-10 15:00;2022-09-10;15:00:00;7.839;K;MH
1568;2022-09-10 16:00;2022-09-10;16:00:00;9.627;K;MH
1569;2022-09-10 17:00;2022-09-10;17:00:00;7.753;K;MH
1570;2022-09-10 18:00;2022-09-10;18:00:00;7.241;K;MH
1571;2022-09-10 19:00;2022-09-10;19:00:00;4.771;K;MH
1572;2022-09-10 20:00;2022-09-10;20:00:00;1.805;K;MH
1573;2022-09-10 21:00;2022-09-10;21:00:00;3.590;K;MH
1574;2022-09-10 22:00;2022-09-10;22:00:00;3.449;K;MH
1575;2022-09-10 23:00;2022-09-10;23:00:00;3.317;K;MH
1576;2022-09-11 00:00;2022-09-11;00:00:00;3.266;K;MH
1577;2022-09-11 01:00;2022-09-11;01:00:00;3.167;K;MH
1578;2022-09-11 02:00;2022-09-11;02:00:00;3.811;K;MH
1579;2022-09-11 03:00;2022-09-11;03:00:00;3.909;K;MH
1580;2022-09-11 04:00;2022-09-11;04:00:00;4.010;K;MH
1581;2022-09-11 05:00;2022-09-11;05:00:00;3.882;K;MH
1582;2022-09-11 06:00;2022-09-11;06:00:00;3.857;K;MH
1583;2022-09-11 07:00;2022-09-11;07:00:00;4.092;K;MH
1584;2022-09-11 08:00;2022-09-11;08:00:00;4.328;K;MH
1585;2022-09-11 09:00;2022-09-11;09:00:00;5.109;K;MH
1586;2022-09-11 10:00;2022-09-11;10:00:00;6.211;K;MH
1587;2022-09-11 11:00;2022-09-11;11:00:00;7.162;K;MH
1588;2022-09-11 12:00;2022-09-11;12:00:00;7.465;K;MH
1589;2022-09-11 13:00;2022-09-11;13:00:00;7.002;K;MH
1590;2022-09-11 14:00;2022-09-11;14:00:00;7.931;K;MH
1591;2022-09-11 15:00;2022-09-11;15:00:00;7.292;K;MH
1592;2022-09-11 16:00;2022-09-11;16:00:00;6.568;K;MH
1593;2022-09-11 17:00;2022-09-11;17:00:00;6.157;K;MH
1594;2022-09-11 18:00;2022-09-11;18:00:00;5.856;K;MH
1595;2022-09-11 19:00;2022-09-11;19:00:00;5.173;K;MH
1596;2022-09-11 20:00;2022-09-11;20:00:00;4.967;K;MH
1597;2022-09-11 21:00;2022-09-11;21:00:00;4.950;K;MH
1598;2022-09-11 22:00;2022-09-11;22:00:00;4.786;K;MH
1599;2022-09-11 23:00;2022-09-11;23:00:00;4.925;K;MH
1600;2022-09-12 00:00;2022-09-12;00:00:00;4.908;K;MH
